docId,filename,top topics, and contribution to doc ...
131,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000129.txt,10,0.394,1,0.163,2,0.079,7,0.074,3,0.074,4,0.069,8,0.054
132,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000130.txt,10,0.462,1,0.098,3,0.087,4,0.082,9,0.071,8,0.065
133,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000131.txt,6,0.203,10,0.134,4,0.114,5,0.109,8,0.104,7,0.084,2,0.074,9,0.069,1,0.059
134,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000132.txt,7,0.169,10,0.158,9,0.120,4,0.115,2,0.104,8,0.082,1,0.071,3,0.066,5,0.060,6,0.055
135,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000133.txt,7,0.279,5,0.148,6,0.142,4,0.126,1,0.098,9,0.082,2,0.055
136,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000134.txt,10,0.404,9,0.170,3,0.096,4,0.090,1,0.074,6,0.069
137,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000135.txt,3,0.318,4,0.149,9,0.144,10,0.114,6,0.104,8,0.090
138,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000136.txt,6,0.272,1,0.138,4,0.133,7,0.128,10,0.103,9,0.062,2,0.062,5,0.056
139,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000137.txt,1,0.225,6,0.165,7,0.148,5,0.148,9,0.110,2,0.082,8,0.060
140,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000138.txt,6,0.301,9,0.160,8,0.126,3,0.126,4,0.097,7,0.063,10,0.058
141,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000139.txt,3,0.256,6,0.226,9,0.136,10,0.090,2,0.085,8,0.060,7,0.060,4,0.050
142,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000140.txt,10,0.347,6,0.286,9,0.061,2,0.061,7,0.056,3,0.056
143,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000141.txt,3,0.305,9,0.169,10,0.130,6,0.119,8,0.107,4,0.068
144,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000142.txt,9,0.281,1,0.171,10,0.158,6,0.151,8,0.062,7,0.062,3,0.062
145,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000143.txt,2,0.306,5,0.140,4,0.135,6,0.119,10,0.098,8,0.062,7,0.057
146,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000144.txt,9,0.228,6,0.199,4,0.117,8,0.111,10,0.099,3,0.076,7,0.053
147,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000145.txt,2,0.186,6,0.176,1,0.138,4,0.128,7,0.122,5,0.090,8,0.053
148,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000146.txt,3,0.247,9,0.163,6,0.158,4,0.105,8,0.095,5,0.089,2,0.068
149,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000147.txt,10,0.395,2,0.162,6,0.130,3,0.097,4,0.059,9,0.054
150,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000148.txt,5,0.194,2,0.160,10,0.136,6,0.121,9,0.092,1,0.087,7,0.078,8,0.053
151,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000149.txt,3,0.253,6,0.187,9,0.136,4,0.121,7,0.101,8,0.076,5,0.051
152,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000150.txt,5,0.332,6,0.163,1,0.115,2,0.101,10,0.072,7,0.067,3,0.063
153,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000151.txt,4,0.263,2,0.212,10,0.134,3,0.134,8,0.128
154,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000152.txt,6,0.302,2,0.187,8,0.132,7,0.093,10,0.082
155,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000153.txt,5,0.233,10,0.195,4,0.114,2,0.110,1,0.095,8,0.076,7,0.076,3,0.057
156,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000154.txt,3,0.293,9,0.218,8,0.126,10,0.121,2,0.098,6,0.092
157,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000155.txt,3,0.292,2,0.175,6,0.158,9,0.117,10,0.076,8,0.058
158,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000156.txt,3,0.237,6,0.219,8,0.142,4,0.124,2,0.101,9,0.095
159,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000157.txt,1,0.204,7,0.166,6,0.160,3,0.116,10,0.083,9,0.083,4,0.083,5,0.072
160,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000158.txt,4,0.293,2,0.197,10,0.175,9,0.083,8,0.079,6,0.057
161,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000159.txt,1,0.249,2,0.198,6,0.192,7,0.090,10,0.073,3,0.068,4,0.062
162,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000160.txt,10,0.215,4,0.202,9,0.147,3,0.110,8,0.092,2,0.080,6,0.055
163,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000161.txt,2,0.209,3,0.170,6,0.163,9,0.111,1,0.092,7,0.078,5,0.065,10,0.052
164,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000162.txt,7,0.332,6,0.235,1,0.117,2,0.112,10,0.061,8,0.051
165,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000163.txt,1,0.274,4,0.189,7,0.100,6,0.100,9,0.089,2,0.074,5,0.058,3,0.053
166,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000164.txt,10,0.376,1,0.142,9,0.092,2,0.092,4,0.083,8,0.073
167,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000165.txt,3,0.218,6,0.208,9,0.203,8,0.152,1,0.086
168,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000166.txt,5,0.318,6,0.112,7,0.100,10,0.082,2,0.082,1,0.082,9,0.076,3,0.059
169,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000167.txt,9,0.198,3,0.169,10,0.153,6,0.136,8,0.090,2,0.079,4,0.062,7,0.056
170,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000168.txt,1,0.258,2,0.177,3,0.167,6,0.148,7,0.115,5,0.057
171,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000169.txt,5,0.232,1,0.162,7,0.145,4,0.100,2,0.095,6,0.087,10,0.071
172,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000170.txt,1,0.187,4,0.136,10,0.131,3,0.116,7,0.111,2,0.086,6,0.081,9,0.071,8,0.051
173,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000171.txt,5,0.210,1,0.188,2,0.149,7,0.122,6,0.094,10,0.088,4,0.066
174,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000172.txt,5,0.267,1,0.158,6,0.118,4,0.113,2,0.086,7,0.072,9,0.054,3,0.054
175,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000173.txt,10,0.207,6,0.176,4,0.155,3,0.140,9,0.098,8,0.078,2,0.073
176,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000174.txt,8,0.193,10,0.145,4,0.130,2,0.116,6,0.097,5,0.072,9,0.063,7,0.063,3,0.063,1,0.058
177,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000175.txt,4,0.388,9,0.209,8,0.117,6,0.102
178,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000176.txt,3,0.262,8,0.145,10,0.128,9,0.122,4,0.099,7,0.087,6,0.081
179,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000177.txt,4,0.356,3,0.164,6,0.132,9,0.100,8,0.091,5,0.073
180,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000178.txt,6,0.190,2,0.176,5,0.156,9,0.112,10,0.098,8,0.088,4,0.059
181,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000179.txt,5,0.306,7,0.192,9,0.104,2,0.088,1,0.088,4,0.083,10,0.062
182,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000180.txt,6,0.233,10,0.184,2,0.141,7,0.121,9,0.073,4,0.073,8,0.053
183,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000181.txt,3,0.406,6,0.143,9,0.120,8,0.083,4,0.083,7,0.060
184,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000182.txt,10,0.203,3,0.168,9,0.119,5,0.112,2,0.091,8,0.084,7,0.084,4,0.077
185,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000183.txt,10,0.317,2,0.161,8,0.141,6,0.116,3,0.085,4,0.075
186,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000184.txt,2,0.258,10,0.225,9,0.084,3,0.084,5,0.079,1,0.073,8,0.067,7,0.062
187,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000185.txt,10,0.311,3,0.239,8,0.134,9,0.110,4,0.086
188,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000186.txt,5,0.276,10,0.201,2,0.101,4,0.085,7,0.080,6,0.070,1,0.070,8,0.055
189,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000187.txt,10,0.205,2,0.193,5,0.187,4,0.102,7,0.090,3,0.066,9,0.060
190,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000188.txt,10,0.414,2,0.122,6,0.110,4,0.094,9,0.077
191,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000189.txt,6,0.413,3,0.263,9,0.090,1,0.072
192,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000190.txt,3,0.307,8,0.142,10,0.102,2,0.102,9,0.091,6,0.085,4,0.068,1,0.051
193,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000191.txt,10,0.411,4,0.111,9,0.089,2,0.079,8,0.074,7,0.074,1,0.068,3,0.058
194,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000192.txt,7,0.308,6,0.265,2,0.103,9,0.076,10,0.070,8,0.059
195,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000193.txt,10,0.351,4,0.195,3,0.103,9,0.098,8,0.069,6,0.057
196,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000194.txt,10,0.206,9,0.150,3,0.139,4,0.122,5,0.100,8,0.094,2,0.083
197,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000195.txt,9,0.218,4,0.195,2,0.121,3,0.115,8,0.080,6,0.080,10,0.063,5,0.063
198,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000196.txt,5,0.207,2,0.181,6,0.145,9,0.098,4,0.083,3,0.083,1,0.067,7,0.057,8,0.052
199,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000197.txt,5,0.404,1,0.197,7,0.126,2,0.093,6,0.055
200,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000198.txt,2,0.168,4,0.163,6,0.122,7,0.107,9,0.097,3,0.092,5,0.082,1,0.077,10,0.061
201,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000199.txt,4,0.223,10,0.218,8,0.168,9,0.096,3,0.086,2,0.081
202,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000200.txt,10,0.325,4,0.151,8,0.090,2,0.085,9,0.080,6,0.071,3,0.071,5,0.061
203,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000201.txt,2,0.191,5,0.176,3,0.118,7,0.113,8,0.108,9,0.093,4,0.078,10,0.054
204,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000202.txt,3,0.395,9,0.124,6,0.095,4,0.095,10,0.081,8,0.081
205,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000203.txt,10,0.322,3,0.252,9,0.163,4,0.054,1,0.054
206,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000204.txt,3,0.313,4,0.288,10,0.126,9,0.076,8,0.071
207,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000205.txt,6,0.283,8,0.179,4,0.152,3,0.125,7,0.076,10,0.060
208,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000206.txt,6,0.271,9,0.171,2,0.133,4,0.110,5,0.066,1,0.066,7,0.061
209,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000207.txt,10,0.253,3,0.223,4,0.155,6,0.124,9,0.090,8,0.082
210,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000208.txt,3,0.287,6,0.167,1,0.109,9,0.098,8,0.086,7,0.075
211,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000209.txt,6,0.340,2,0.255,1,0.085,10,0.070,7,0.065,3,0.065,5,0.050
212,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000210.txt,10,0.309,9,0.141,8,0.136,6,0.110,3,0.105,7,0.094,4,0.068
213,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000211.txt,3,0.215,10,0.204,8,0.126,9,0.105,6,0.079,4,0.079,7,0.068,1,0.058
214,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000212.txt,2,0.185,6,0.164,1,0.143,10,0.127,7,0.127,5,0.074,3,0.063
215,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000213.txt,10,0.288,2,0.215,7,0.110,6,0.110,4,0.068,1,0.068,9,0.052
216,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000214.txt,10,0.251,3,0.190,6,0.134,9,0.121,8,0.104,7,0.065,4,0.065
217,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000215.txt,6,0.324,3,0.191,2,0.113,8,0.083,4,0.078,7,0.064,10,0.054
218,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000216.txt,6,0.242,7,0.178,2,0.164,9,0.123,3,0.096,5,0.055,10,0.050
219,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000217.txt,7,0.307,6,0.238,8,0.122,3,0.106,1,0.085,10,0.053
220,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000218.txt,7,0.613,5,0.134,1,0.091
221,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000219.txt,7,0.365,1,0.173,5,0.139,6,0.096,9,0.067
222,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000221.txt,1,0.315,7,0.183,9,0.112,4,0.112,3,0.081,5,0.066
223,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000222.txt,6,0.188,8,0.171,7,0.149,9,0.122,5,0.077,10,0.066,2,0.066,3,0.055,1,0.055
224,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000224.txt,6,0.272,7,0.200,3,0.144,8,0.092,5,0.072,10,0.056,9,0.056
225,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000224a.txt,7,0.188,6,0.178,8,0.127,4,0.108,9,0.085,10,0.070,5,0.070,3,0.061,1,0.061,2,0.052
226,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000225.txt,10,0.244,4,0.209,3,0.179,6,0.095,9,0.090,8,0.075
227,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000226.txt,3,0.281,9,0.232,6,0.189,8,0.119,7,0.097
228,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000227.txt,10,0.198,2,0.194,1,0.144,3,0.113,6,0.095,9,0.081,8,0.068
229,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000228.txt,3,0.441,6,0.164,8,0.144,9,0.082,4,0.062
230,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000229.txt,1,0.356,5,0.164,7,0.090,6,0.090,9,0.079,2,0.068,8,0.056
231,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000230.txt,1,0.249,2,0.129,5,0.124,8,0.112,10,0.087,6,0.083,9,0.071,3,0.071,4,0.054
232,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000231.txt,5,0.205,2,0.191,1,0.167,7,0.112,8,0.084,6,0.079,9,0.074
233,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000232.txt,1,0.351,5,0.105,8,0.088,7,0.088,6,0.088,3,0.082,9,0.076,2,0.076
234,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000233.txt,8,0.191,2,0.183,10,0.141,1,0.099,6,0.076,3,0.073,9,0.065,5,0.061,7,0.057,4,0.053
235,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000234.txt,8,0.243,5,0.131,6,0.124,2,0.112,1,0.112,4,0.076,3,0.072,7,0.068
236,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000235.txt,8,0.414,4,0.130,5,0.105,9,0.088,2,0.063,7,0.050,1,0.050
237,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000236.txt,8,0.506,3,0.107,4,0.099,9,0.087,5,0.051,2,0.051
238,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000237.txt,8,0.221,5,0.211,7,0.145,3,0.112,4,0.106,2,0.066
239,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000238.txt,8,0.196,6,0.149,7,0.139,2,0.132,3,0.111,1,0.091,9,0.071
240,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000239.txt,3,0.177,9,0.135,6,0.135,1,0.124,7,0.099,10,0.096,8,0.082,5,0.071
241,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000240.txt,8,0.246,1,0.205,5,0.175,2,0.084,3,0.081,6,0.064,4,0.061
242,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000241.txt,8,0.277,3,0.223,9,0.116,6,0.088,5,0.082,7,0.064,2,0.061
243,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000242.txt,1,0.267,10,0.184,2,0.150,9,0.109,8,0.071,7,0.068,6,0.068
244,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000243.txt,8,0.491,3,0.141,9,0.119,10,0.094,6,0.050,4,0.050
245,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000244.txt,9,0.224,6,0.205,3,0.179,8,0.122,2,0.114
246,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000245.txt,8,0.428,3,0.092,7,0.078,4,0.074,2,0.071,9,0.064,10,0.057,1,0.057
247,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000246.txt,8,0.225,3,0.205,2,0.160,4,0.110,6,0.085,9,0.055,10,0.050
248,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000247.txt,8,0.209,1,0.209,5,0.131,7,0.119,3,0.094,2,0.082,9,0.070
249,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000248.txt,1,0.461,10,0.199,7,0.090,9,0.070,2,0.055,8,0.051
250,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000249.txt,8,0.234,3,0.128,10,0.123,5,0.111,9,0.095,4,0.086,1,0.084,2,0.064,7,0.056
251,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000250.txt,10,0.256,1,0.229,2,0.133,3,0.109,7,0.082,8,0.068,6,0.061
252,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000251.txt,6,0.188,7,0.160,8,0.157,9,0.112,2,0.109,4,0.080,5,0.077
253,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000252.txt,8,0.345,3,0.142,6,0.139,9,0.101,5,0.071,10,0.057
254,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000253.txt,8,0.220,3,0.183,1,0.116,10,0.101,5,0.098,9,0.076,2,0.064,6,0.052,4,0.052
255,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000254.txt,7,0.163,9,0.135,10,0.131,3,0.108,2,0.100,6,0.088,8,0.084,4,0.072,5,0.060,1,0.060
256,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000255.txt,6,0.167,7,0.152,8,0.144,1,0.133,9,0.091,10,0.087,3,0.068,2,0.065,5,0.053
257,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000256.txt,8,0.278,3,0.225,9,0.102,4,0.088,6,0.085,10,0.081,5,0.056
258,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000257.txt,3,0.274,8,0.220,2,0.135,6,0.094,4,0.082,9,0.075,10,0.057
259,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000258.txt,1,0.167,8,0.132,9,0.125,3,0.114,10,0.110,5,0.096,7,0.078,2,0.078,6,0.068
260,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000259.txt,3,0.221,8,0.208,4,0.181,9,0.094,7,0.070,2,0.067,10,0.054,6,0.050
261,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md000260.txt,8,0.322,3,0.278,4,0.088,1,0.063,10,0.054,2,0.054
